customer_id,score,segmentation,gender,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class,state,property_valuation
3095,Silver,Potential,Male,Staff Accountant IV,Retail,High Net Worth,Yes,2,20-29,VIC,10
3096,Silver,Rookies,Female,Associate Professor,Financial Services,Mass Customer,No,10,50-59,NSW,7
3097,Bronze,Attention,Male,Actuary,Financial Services,Affluent Customer,Yes,19,40-49,NSW,5
3098,Bronze,Attention,Female,Dental Hygienist,Health,Mass Customer,No,12,40-49,QLD,4
3099,Bronze,Dormant,Female,Dental Hygienist,Retail,Mass Customer,Yes,3,20-29,QLD,7
3100,Silver,Rookies,Female,Recruiter,Retail,Mass Customer,No,7,70-79,NSW,11
3101,Bronze,Slipping,Male,Geological Engineer,Manufacturing,High Net Worth,No,12,30-39,NSW,12
3102,Bronze,Slipping,Male,Assistant Manager,Property,Affluent Customer,No,2,30-39,NSW,6
3103,Diamond,Loyal,Female,Safety Technician II,Retail,Mass Customer,No,20,70-79,QLD,7
3104,Silver,Whales,Female,Business Systems Development Analyst,Property,Mass Customer,Yes,2,20-29,QLD,3
3105,Diamond,Whales,Male,Teacher,Health,Mass Customer,No,12,50-59,QLD,7
3106,Silver,Whales,Female,Teacher,Financial Services,Mass Customer,Yes,21,30-39,NSW,6
3107,Bronze,Slipping,Female,Legal Assistant,Financial Services,High Net Worth,No,9,60-69,QLD,3
3108,Diamond,Loyal,Male,Accounting Assistant III,Entertainment,Mass Customer,No,10,50-59,QLD,2
3109,Bronze,Attention,Female,Automation Specialist II,Health,Mass Customer,Yes,10,60-69,NSW,9
3110,Bronze,Rookies,Male,Community Outreach Specialist,IT,Affluent Customer,Yes,8,30-39,QLD,3
3111,Bronze,Potential,Male,Associate Professor,Financial Services,Mass Customer,Yes,4,20-29,NSW,11
3112,Diamond,Loyal,Male,Internal Auditor,Retail,High Net Worth,Yes,1,20-29,VIC,11
3113,Silver,Whales,Female,Teacher,Property,Mass Customer,Yes,18,50-59,NSW,7
3114,Bronze,Attention,Male,Teacher,IT,Mass Customer,Yes,18,40-49,NSW,5
3115,Silver,Whales,Male,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8,40-49,VIC,7
3116,Bronze,Attention,Male,Nuclear Power Engineer,Health,Mass Customer,No,7,40-49,VIC,8
3117,Diamond,Best,Female,Cost Accountant,Financial Services,Affluent Customer,Yes,6,20-29,VIC,7
3118,Diamond,Best,Male,Occupational Therapist,Health,High Net Worth,No,9,30-39,QLD,8
3119,Silver,Rookies,Male,Occupational Therapist,Health,High Net Worth,No,19,60-69,QLD,9
3120,Diamond,Best,Female,Clinical Specialist,Health,Mass Customer,Yes,10,40-49,NSW,5
3121,Silver,Potential,Male,Data Coordiator,Manufacturing,Mass Customer,No,19,60-69,NSW,7
3122,Silver,Whales,Female,Data Coordiator,Manufacturing,High Net Worth,Yes,15,40-49,NSW,9
3123,Bronze,Rookies,Female,Dental Hygienist,Health,High Net Worth,No,20,40-49,NSW,6
3124,Bronze,Slipping,Female,Account Executive,Retail,High Net Worth,Yes,9,40-49,NSW,6
3125,Bronze,Rookies,Female,Social Worker,Health,High Net Worth,Yes,5,40-49,NSW,8
3126,Diamond,Loyal,Male,Statistician IV,Financial Services,High Net Worth,No,12,30-39,VIC,5
3127,Silver,Whales,Male,Research Nurse,Health,Mass Customer,No,10,50-59,VIC,6
3128,Silver,Whales,Female,Geological Engineer,Manufacturing,High Net Worth,Yes,16,50-59,VIC,1
3129,Silver,Promising,Female,Analog Circuit Design manager,Property,High Net Worth,Yes,11,60-69,QLD,2
3130,Diamond,Whales,Female,VP Product Management,Telecommunications,Mass Customer,No,17,50-59,QLD,4
3131,Diamond,Loyal,Female,VP Product Management,Retail,Affluent Customer,Yes,3,20-29,VIC,10
3132,Silver,Promising,Male,Sales Representative,Retail,Mass Customer,Yes,7,40-49,NSW,6
3133,Silver,Promising,Female,Quality Control Specialist,Manufacturing,Mass Customer,No,2,20-29,NSW,8
3134,Diamond,Loyal,Female,Quality Control Specialist,Manufacturing,Mass Customer,No,5,20-29,NSW,1
3135,Silver,Whales,Male,Staff Scientist,Financial Services,Mass Customer,No,16,60-69,NSW,10
3136,Bronze,Rookies,Male,Marketing Manager,Retail,Mass Customer,Yes,3,20-29,NSW,7
3137,Silver,Attention,Female,Web Designer III,Retail,Mass Customer,No,9,30-39,VIC,8
3138,Bronze,Slipping,Male,Paralegal,Financial Services,Mass Customer,Yes,6,50-59,NSW,10
3139,Bronze,Rookies,Male,Paralegal,Financial Services,High Net Worth,Yes,17,50-59,VIC,7
3140,Bronze,Slipping,Female,Legal Assistant,Manufacturing,High Net Worth,No,16,30-39,NSW,10
3141,Bronze,Attention,Female,Associate Professor,Retail,Mass Customer,Yes,3,20-29,QLD,9
3142,Bronze,Rookies,Male,Electrical Engineer,Manufacturing,Mass Customer,No,6,30-39,NSW,9
3143,Diamond,Loyal,Female,Chief Design Engineer,Manufacturing,Mass Customer,No,5,20-29,VIC,8
3144,Bronze,Slipping,Male,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8,40-49,VIC,9
3145,Silver,Whales,Male,Paralegal,Financial Services,High Net Worth,Yes,7,40-49,NSW,7
3146,Diamond,Loyal,Female,Project Manager,Property,Mass Customer,No,15,40-49,NSW,5
3147,Silver,Promising,Female,Project Manager,Retail,Affluent Customer,Yes,17,40-49,VIC,7
3148,Silver,Potential,Male,Human Resources Assistant IV,Retail,High Net Worth,Yes,10,40-49,NSW,9
3149,Bronze,Rookies,Female,Tax Accountant,Retail,Affluent Customer,Yes,5,40-49,VIC,10
3150,Bronze,Attention,Female,Sales Associate,Financial Services,Mass Customer,No,5,30-39,NSW,9
3151,Diamond,Loyal,Female,Senior Developer,IT,Affluent Customer,Yes,11,30-39,QLD,8
3152,Silver,Promising,Female,Teacher,Financial Services,High Net Worth,Yes,3,20-29,QLD,7
3153,Silver,Whales,Female,Compensation Analyst,Financial Services,High Net Worth,No,15,50-59,NSW,9
3154,Diamond,Loyal,Female,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19,60-69,NSW,10
3155,Bronze,Slipping,Female,Office Assistant I,IT,Affluent Customer,Yes,21,40-49,NSW,7
3156,Bronze,Rookies,Male,Office Assistant I,Financial Services,Mass Customer,No,4,40-49,NSW,10
3157,Diamond,Best,Male,Office Assistant I,Retail,Mass Customer,Yes,1,20-29,NSW,7
3158,Silver,Promising,Male,VP Quality Control,Telecommunications,Mass Customer,Yes,12,50-59,QLD,9
3159,Silver,Rookies,Male,VP Quality Control,Financial Services,Affluent Customer,No,12,50-59,VIC,7
3160,Silver,Whales,Male,Mechanical Systems Engineer,IT,Mass Customer,No,21,40-49,NSW,10
3161,Bronze,Dormant,Female,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,4,40-49,VIC,9
3162,Bronze,Dormant,Female,Media Manager IV,Argiculture,Mass Customer,Yes,15,40-49,NSW,11
3163,Silver,Promising,Male,Environmental Specialist,Argiculture,Affluent Customer,No,19,50-59,NSW,10
3164,Bronze,Attention,Female,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14,30-39,NSW,9
3165,Silver,Attention,Female,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10,40-49,NSW,9
3166,Silver,Whales,Male,Social Worker,Health,Mass Customer,No,20,60-69,NSW,8
3167,Bronze,Slipping,Male,Web Designer IV,Property,Mass Customer,No,5,20-29,VIC,8
3168,Bronze,Slipping,Male,Assistant Manager,Health,Affluent Customer,No,22,40-49,QLD,7
3169,Diamond,Best,Male,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19,60-69,VIC,7
3170,Silver,Whales,Female,Nurse Practicioner,Entertainment,Mass Customer,No,11,50-59,VIC,8
3171,Bronze,Dormant,Male,Account Coordinator,Financial Services,Affluent Customer,Yes,10,50-59,NSW,1
3172,Bronze,Slipping,Female,Account Coordinator,Retail,Affluent Customer,No,5,60-69,QLD,3
3173,Silver,Whales,Male,Computer Systems Analyst I,Health,Mass Customer,Yes,1,20-29,VIC,2
3174,Silver,Promising,Female,Research Associate,Financial Services,Affluent Customer,No,9,40-49,NSW,12
3175,Bronze,Dormant,Male,Operator,Health,Mass Customer,No,16,30-39,VIC,9
3176,Diamond,Loyal,Male,Physical Therapy Assistant,Health,Affluent Customer,No,16,40-49,VIC,4
3177,Silver,Promising,Male,Database Administrator IV,Health,Affluent Customer,No,6,40-49,NSW,10
3178,Silver,Whales,Male,VP Quality Control,Retail,Mass Customer,Yes,9,50-59,QLD,7
3179,Bronze,Dormant,Male,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17,40-49,NSW,9
3180,Bronze,Dormant,Male,Business Systems Development Analyst,IT,Mass Customer,Yes,19,50-59,NSW,9
3181,Diamond,Whales,Male,Senior Editor,Financial Services,High Net Worth,No,6,40-49,NSW,2
3182,Bronze,Dormant,Female,Senior Editor,Financial Services,Affluent Customer,No,15,50-59,NSW,11
3183,Silver,Promising,Male,Junior Executive,Health,Mass Customer,No,14,50-59,VIC,10
3184,Diamond,Loyal,Female,Civil Engineer,Manufacturing,Affluent Customer,Yes,7,40-49,NSW,10
3185,Silver,Promising,Male,Senior Financial Analyst,Financial Services,Mass Customer,No,10,60-69,NSW,7
3186,Diamond,Whales,Female,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2,20-29,VIC,9
3187,Bronze,Potential,Male,Senior Quality Engineer,Financial Services,Mass Customer,Yes,14,50-59,NSW,7
3188,Bronze,Slipping,Male,Actuary,Financial Services,Mass Customer,No,1,20-29,VIC,9
3189,Bronze,Slipping,Male,Environmental Specialist,Financial Services,Mass Customer,No,11,60-69,QLD,3
3190,Silver,Attention,Female,Environmental Specialist,Financial Services,Affluent Customer,No,15,30-39,VIC,9
3191,Diamond,Best,Female,Director of Sales,Financial Services,Affluent Customer,Yes,12,60-69,QLD,4
3192,Bronze,Slipping,Female,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,16,50-59,VIC,2
3193,Silver,Promising,Female,Web Designer IV,Property,High Net Worth,No,7,40-49,NSW,10
3194,Bronze,Dormant,Male,Physical Therapy Assistant,Manufacturing,Mass Customer,No,11,40-49,QLD,9
3195,Silver,Loyal,Female,Tax Accountant,Manufacturing,Mass Customer,No,18,40-49,NSW,8
3196,Silver,Loyal,Female,Engineer IV,Health,Mass Customer,No,8,40-49,VIC,7
3197,Silver,Promising,Male,Environmental Specialist,Health,High Net Worth,No,14,40-49,NSW,8
3198,Bronze,Slipping,Male,Media Manager III,Manufacturing,Mass Customer,Yes,1,20-29,VIC,8
3199,Diamond,Best,Female,Product Engineer,Manufacturing,Mass Customer,Yes,15,50-59,QLD,7
3200,Bronze,Potential,Female,Environmental Tech,Manufacturing,Mass Customer,No,1,20-29,QLD,7
3201,Diamond,Best,Male,Assistant Professor,Financial Services,Mass Customer,Yes,1,20-29,NSW,8
3202,Diamond,Best,Male,Office Assistant IV,Financial Services,Mass Customer,Yes,2,20-29,NSW,9
3203,Bronze,Rookies,Male,GIS Technical Architect,Financial Services,Affluent Customer,Yes,7,30-39,QLD,8
3204,Silver,Loyal,Female,Media Manager III,Health,Mass Customer,Yes,4,20-29,QLD,6
3205,Bronze,Attention,Male,Account Executive,Health,Mass Customer,No,20,60-69,NSW,10
3206,Silver,Attention,Female,Financial Advisor,Financial Services,Mass Customer,No,1,20-29,NSW,9
3207,Bronze,Slipping,Female,Financial Advisor,Financial Services,Mass Customer,No,21,30-39,NSW,1
3208,Diamond,Loyal,Female,VP Marketing,Financial Services,High Net Worth,No,15,50-59,VIC,2
3209,Bronze,Rookies,Female,Civil Engineer,Manufacturing,Affluent Customer,No,15,60-69,QLD,7
3210,Silver,Promising,Female,Junior Executive,Manufacturing,Mass Customer,No,1,30-39,VIC,5
3211,Bronze,Attention,Female,Automation Specialist II,Health,High Net Worth,Yes,7,30-39,VIC,8
3212,Silver,Whales,Female,Analog Circuit Design manager,Financial Services,Affluent Customer,No,13,40-49,NSW,12
3213,Bronze,Potential,Female,Analog Circuit Design manager,Telecommunications,Affluent Customer,Yes,16,50-59,VIC,11
3214,Bronze,Attention,Female,Software Engineer III,Financial Services,Mass Customer,Yes,9,30-39,QLD,3
3215,Diamond,Loyal,Male,General Manager,Financial Services,Mass Customer,Yes,7,40-49,NSW,11
3216,Bronze,Rookies,Male,Database Administrator III,Manufacturing,Mass Customer,Yes,1,20-29,QLD,7
3217,Diamond,Best,Female,Physical Therapy Assistant,Manufacturing,Mass Customer,No,8,50-59,NSW,11
3218,Bronze,Dormant,Female,Information Systems Manager,Argiculture,Mass Customer,Yes,22,40-49,QLD,4
3219,Silver,Promising,Female,Web Developer III,Financial Services,Mass Customer,No,3,20-29,NSW,7
3220,Diamond,Loyal,Male,Research Assistant IV,Manufacturing,Affluent Customer,No,11,50-59,NSW,10
3221,Silver,Whales,Female,Internal Auditor,Property,High Net Worth,Yes,11,60-69,QLD,8
3222,Bronze,Rookies,Female,Senior Editor,IT,Affluent Customer,No,1,60-69,QLD,9
3223,Diamond,Best,Female,Database Administrator III,IT,Mass Customer,Yes,13,60-69,NSW,9
3224,Diamond,Loyal,Female,Automation Specialist III,Manufacturing,Affluent Customer,No,3,20-29,VIC,8
3225,Diamond,Best,Male,Chief Design Engineer,Health,Mass Customer,Yes,4,40-49,NSW,11
3226,Bronze,Rookies,Female,Chief Design Engineer,Entertainment,Affluent Customer,No,11,50-59,VIC,7
3227,Silver,Promising,Male,Chief Design Engineer,Manufacturing,Affluent Customer,No,2,20-29,VIC,7
3228,Diamond,Loyal,Female,Social Worker,Health,Mass Customer,No,13,60-69,NSW,1
3230,Silver,Whales,Female,Executive Secretary,Financial Services,Mass Customer,No,12,50-59,VIC,5
3231,Silver,Promising,Male,Executive Secretary,Financial Services,Affluent Customer,Yes,16,40-49,VIC,8
3232,Diamond,Best,Female,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,9,30-39,VIC,10
3233,Bronze,Dormant,Male,Tax Accountant,Financial Services,Mass Customer,Yes,17,60-69,VIC,7
3234,Bronze,Dormant,Male,Safety Technician II,Manufacturing,Mass Customer,Yes,19,30-39,VIC,8
3235,Bronze,Dormant,Male,Business Systems Development Analyst,Property,Affluent Customer,Yes,12,50-59,VIC,9
3237,Silver,Whales,Female,Assistant Manager,Manufacturing,Mass Customer,No,13,60-69,NSW,8
3238,Bronze,Potential,Male,Executive Secretary,Retail,Mass Customer,No,14,40-49,NSW,4
3239,Silver,Promising,Female,Staff Scientist,Health,High Net Worth,No,5,50-59,VIC,7
3240,Diamond,Loyal,Male,Chief Design Engineer,Health,Mass Customer,Yes,6,40-49,NSW,8
3241,Diamond,Best,Male,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,16,40-49,QLD,7
3242,Diamond,Loyal,Female,General Manager,Manufacturing,Affluent Customer,Yes,14,60-69,VIC,8
3243,Bronze,Dormant,Male,Media Manager I,Health,Mass Customer,No,7,50-59,VIC,7
3244,Bronze,Rookies,Female,Systems Administrator I,Financial Services,Mass Customer,No,13,60-69,VIC,9
3245,Bronze,Slipping,Male,Graphic Designer,IT,High Net Worth,No,7,60-69,NSW,8
3246,Bronze,Slipping,Female,Senior Cost Accountant,Financial Services,Mass Customer,Yes,4,50-59,QLD,12
3247,Diamond,Loyal,Female,Structural Engineer,Manufacturing,Mass Customer,Yes,5,30-39,VIC,5
3248,Bronze,Slipping,Male,Programmer Analyst II,Manufacturing,Affluent Customer,No,5,60-69,VIC,7
3249,Diamond,Loyal,Female,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,14,40-49,NSW,4
3250,Bronze,Attention,Male,Analog Circuit Design manager,Argiculture,High Net Worth,Yes,4,30-39,QLD,5
3251,Diamond,Best,Female,Safety Technician II,Financial Services,High Net Worth,Yes,8,40-49,NSW,10
3252,Diamond,Loyal,Female,GIS Technical Architect,Financial Services,High Net Worth,Yes,14,30-39,NSW,12
3253,Silver,Rookies,Female,Cost Accountant,Financial Services,High Net Worth,Yes,7,30-39,NSW,8
3254,Silver,Promising,Female,Human Resources Assistant I,Financial Services,Mass Customer,No,1,20-29,QLD,6
3255,Diamond,Whales,Female,Engineer IV,IT,High Net Worth,No,10,20-29,VIC,10
3256,Diamond,Best,Female,Professor,Financial Services,Affluent Customer,No,6,30-39,QLD,9
3257,Bronze,Rookies,Male,Senior Editor,Financial Services,Mass Customer,Yes,10,40-49,NSW,7
3258,Diamond,Best,Female,Sales Representative,Retail,Mass Customer,Yes,18,40-49,NSW,9
3259,Bronze,Slipping,Male,Quality Control Specialist,Retail,High Net Worth,No,10,70-79,QLD,3
3260,Bronze,Dormant,Female,Research Associate,Telecommunications,High Net Worth,No,11,40-49,QLD,4
3261,Silver,Whales,Male,Research Associate,Property,Mass Customer,Yes,5,40-49,NSW,8
3262,Diamond,Best,Male,Product Engineer,Entertainment,Mass Customer,No,12,60-69,QLD,8
3263,Silver,Promising,Female,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,5,40-49,NSW,9
3264,Diamond,Best,Male,Business Systems Development Analyst,Financial Services,Mass Customer,Yes,17,40-49,NSW,11
3265,Bronze,Attention,Male,Clinical Specialist,Health,High Net Worth,No,11,50-59,VIC,8
3266,Silver,Attention,Male,Account Representative III,Health,Mass Customer,Yes,5,20-29,NSW,12
3267,Silver,Whales,Male,Account Representative III,Property,High Net Worth,Yes,9,30-39,NSW,4
3268,Silver,Whales,Female,General Manager,Manufacturing,Mass Customer,No,20,30-39,VIC,5
3269,Bronze,Slipping,Male,GIS Technical Architect,Manufacturing,Mass Customer,No,1,20-29,NSW,9
3270,Bronze,Attention,Male,Administrative Officer,Financial Services,Mass Customer,Yes,5,60-69,VIC,10
3271,Bronze,Slipping,Female,Chief Design Engineer,Property,High Net Worth,Yes,16,30-39,NSW,10
3272,Bronze,Dormant,Male,Payment Adjustment Coordinator,Property,Affluent Customer,No,9,30-39,VIC,3
3273,Diamond,Loyal,Female,General Manager,Entertainment,Mass Customer,No,11,40-49,VIC,12
3274,Bronze,Potential,Female,General Manager,Financial Services,Mass Customer,Yes,18,50-59,NSW,10
3275,Bronze,Rookies,Female,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,6,40-49,NSW,11
3276,Silver,Whales,Male,Legal Assistant,Manufacturing,High Net Worth,No,3,40-49,QLD,2
3277,Silver,Potential,Male,Computer Systems Analyst I,Manufacturing,Affluent Customer,No,10,60-69,NSW,7
3278,Silver,Promising,Male,VP Product Management,Financial Services,Affluent Customer,No,9,40-49,QLD,8
3279,Bronze,Dormant,Male,Staff Scientist,Financial Services,Mass Customer,No,14,60-69,NSW,9
3280,Silver,Whales,Female,General Manager,Financial Services,Mass Customer,Yes,21,30-39,NSW,11
3281,Bronze,Slipping,Female,Administrative Assistant III,Financial Services,Mass Customer,No,4,20-29,QLD,1
3282,Silver,Rookies,Female,Clinical Specialist,Health,High Net Worth,No,13,60-69,NSW,10
3283,Diamond,Best,Female,Administrative Officer,Property,Mass Customer,Yes,6,40-49,NSW,8
3284,Bronze,Attention,Female,Chief Design Engineer,Retail,Affluent Customer,No,2,30-39,VIC,10
3285,Silver,Promising,Male,Recruiter,Health,Affluent Customer,Yes,9,30-39,VIC,9
3286,Diamond,Best,Male,Assistant Media Planner,Entertainment,Mass Customer,No,20,60-69,VIC,7
3287,Bronze,Slipping,Female,Account Executive,Entertainment,Affluent Customer,Yes,4,30-39,NSW,11
3288,Silver,Whales,Female,Engineer III,IT,High Net Worth,No,12,30-39,NSW,9
3289,Bronze,Attention,Male,Assistant Manager,Property,Mass Customer,No,12,40-49,NSW,12
3290,Diamond,Best,Male,Assistant Manager,Manufacturing,High Net Worth,Yes,18,60-69,VIC,8
3291,Bronze,Attention,Female,Staff Accountant II,Manufacturing,Mass Customer,No,13,60-69,NSW,11
3292,Bronze,Dormant,Male,Web Designer I,Retail,Affluent Customer,Yes,3,50-59,NSW,10
3293,Diamond,Whales,Female,Automation Specialist IV,Retail,High Net Worth,No,17,30-39,NSW,11
3294,Bronze,Attention,Female,Director of Sales,Manufacturing,Affluent Customer,No,6,30-39,VIC,4
3295,Diamond,Best,Male,Human Resources Assistant III,Retail,High Net Worth,Yes,9,60-69,VIC,4
3296,Diamond,Loyal,Female,Quality Engineer,Financial Services,Affluent Customer,Yes,17,40-49,NSW,11
3297,Bronze,Potential,Male,Product Engineer,Manufacturing,Mass Customer,No,13,40-49,VIC,6
3298,Diamond,Whales,Female,VP Quality Control,IT,Affluent Customer,Yes,1,40-49,VIC,7
3299,Silver,Potential,Female,Systems Administrator II,Manufacturing,Affluent Customer,Yes,12,40-49,VIC,6
3300,Diamond,Whales,Male,Executive Secretary,Retail,Mass Customer,No,14,60-69,NSW,9
3301,Bronze,Potential,Male,Associate Professor,Retail,Mass Customer,Yes,6,30-39,NSW,8
3302,Silver,Promising,Male,Compensation Analyst,Financial Services,Affluent Customer,No,19,60-69,NSW,9
3303,Silver,Promising,Male,Structural Engineer,Telecommunications,Affluent Customer,Yes,11,50-59,VIC,10
3304,Silver,Whales,Male,Structural Engineer,Telecommunications,Mass Customer,No,12,40-49,QLD,8
3305,Bronze,Slipping,Male,Senior Developer,Health,Mass Customer,Yes,11,40-49,NSW,10
3306,Silver,Potential,Male,Compensation Analyst,Financial Services,Mass Customer,No,7,30-39,NSW,9
3307,Diamond,Whales,Female,Analyst Programmer,Health,High Net Worth,No,14,40-49,QLD,2
3308,Bronze,Slipping,Female,Cost Accountant,Financial Services,Mass Customer,Yes,14,40-49,NSW,12
3309,Silver,Promising,Male,Senior Sales Associate,Financial Services,High Net Worth,Yes,3,40-49,QLD,6
3310,Silver,Potential,Female,VP Marketing,Property,Affluent Customer,Yes,12,60-69,NSW,8
3311,Bronze,Slipping,Female,Civil Engineer,Manufacturing,Mass Customer,Yes,8,40-49,QLD,7
3312,Silver,Rookies,Female,Administrative Officer,IT,High Net Worth,No,10,40-49,QLD,2
