transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
17774,70,199,2017-02-06,1,Trek Bicycles,Standard,high,medium,495.72,297.43,2016-12-08
17775,2,1745,2017-07-16,1,Solex,Standard,medium,medium,71.49,53.62,2011-08-31
17776,73,401,2017-03-05,0,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
17777,0,551,2017-07-31,0,Solex,Road,medium,medium,416.98,312.74,1997-05-12
17778,41,84,2017-06-04,0,Solex,Road,medium,medium,416.98,312.74,2007-12-13
17779,26,2304,2017-05-18,0,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-13
17780,59,2574,2017-03-23,1,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
17781,53,1482,2017-10-10,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
17782,30,1087,2017-02-26,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12
17783,7,2200,2017-04-20,1,Trek Bicycles,Road,low,medium,980.37,234.43,2016-07-11
17784,61,1673,2017-08-19,1,OHM Cycles,Standard,low,medium,71.16,56.93,2010-11-07
17785,33,981,2017-05-25,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
17786,0,1875,2017-02-15,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
17787,85,2833,2017-12-14,0,WeareA2B,Standard,medium,medium,752.64,205.36,1997-08-27
17788,85,2678,2017-01-31,0,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04
17789,6,342,2017-09-09,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12
17790,13,1049,2017-05-28,0,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
17791,22,1798,2017-10-12,0,Solex,Standard,medium,medium,575.27,431.45,2010-05-07
17792,39,2346,2017-07-16,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,1993-04-14
17793,79,800,2017-02-28,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
17794,5,315,2017-03-20,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
17795,64,1752,2017-12-02,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
17796,6,2236,2017-11-11,0,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
17797,2,2372,2017-09-14,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
17798,77,3331,2017-07-09,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
17799,48,1473,2017-06-20,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-06
17800,86,309,2017-12-21,1,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
17801,69,219,2017-04-16,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
17802,36,532,2017-11-03,1,Solex,Standard,low,medium,945.04,507.58,1995-12-21
17803,94,3185,2017-05-22,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
17804,74,421,2017-02-28,0,WeareA2B,Standard,medium,medium,1228.07,400.91,1997-01-27
17805,3,2139,2017-03-26,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2014-03-05
17806,3,3032,2017-07-01,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2002-09-02
17807,21,1908,2017-06-29,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2016-07-11
17808,96,34,2017-04-10,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
17809,21,2280,2017-12-06,1,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
17810,92,1845,2017-05-07,0,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-18
17811,27,1835,2017-11-25,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-14
17812,89,385,2017-05-28,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-18
17813,59,1652,2017-04-11,1,WeareA2B,Standard,medium,small,1415.01,1259.36,2000-11-05
17814,69,1054,2017-05-16,1,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-13
17815,85,220,2017-05-22,0,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
17816,62,3341,2017-11-11,0,Solex,Standard,medium,medium,478.16,298.72,1992-10-04
17817,71,207,2017-01-03,0,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
17818,9,197,2017-07-17,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
17819,23,219,2017-03-08,0,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04
17820,89,3197,2017-12-27,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
17821,58,346,2017-09-08,1,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20
17822,45,3338,2017-12-26,0,Solex,Standard,medium,medium,441.49,84.99,2012-06-06
17823,0,1480,2017-07-25,1,Solex,Standard,medium,medium,478.16,298.72,2010-11-07
17824,61,402,2017-05-05,1,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
17825,0,714,2017-08-10,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,1997-01-27
17826,78,25,2017-12-25,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,1997-01-27
17827,40,151,2017-08-15,1,OHM Cycles,Standard,high,medium,1458.17,874.9,1995-12-21
17828,34,2361,2017-05-30,1,WeareA2B,Standard,medium,medium,1231.15,161.6,2013-03-14
17829,12,357,2017-12-15,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
17830,90,2230,2017-04-25,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
17831,52,2080,2017-03-08,1,Solex,Road,medium,large,1777.8,820.78,2011-05-09
17832,24,285,2017-03-19,0,Solex,Road,medium,large,1777.8,820.78,2011-05-09
17833,63,2565,2017-06-13,0,Solex,Standard,medium,medium,1483.2,99.59,2015-05-23
17834,45,713,2017-04-07,0,Solex,Standard,medium,medium,441.49,84.99,2006-10-03
17835,81,1690,2017-05-16,1,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-09
17836,43,814,2017-07-22,0,Solex,Standard,medium,medium,1151.96,649.49,1997-02-11
17837,85,1326,2017-06-26,1,WeareA2B,Standard,medium,medium,752.64,205.36,2003-01-07
17838,31,3362,2017-10-05,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
17839,57,642,2017-01-01,0,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23
17840,84,1797,2017-05-13,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
17841,5,3237,2017-04-27,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-08-09
17842,81,1678,2017-02-07,1,Solex,Standard,medium,medium,1151.96,649.49,2012-04-12
17843,100,2949,2017-11-15,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
17844,49,792,2017-04-03,1,Solex,Standard,medium,large,1061.56,733.58,2015-06-19
17845,53,3473,2017-05-19,0,OHM Cycles,Standard,medium,medium,795.34,101.58,2005-10-24
17846,61,1769,2017-02-12,1,OHM Cycles,Standard,low,medium,71.16,56.93,2010-11-07
17847,21,127,2017-06-07,1,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
17848,72,800,2017-10-03,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
17850,71,1824,2017-08-21,1,Solex,Standard,high,large,1842.92,1105.75,2011-01-12
17851,79,709,2017-07-12,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1991-07-12
17852,5,934,2017-04-23,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-08-09
17853,60,2686,2017-01-19,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26
17854,82,1745,2017-09-14,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-04
17855,0,907,2017-06-26,0,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
17856,48,340,2017-06-13,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2003-02-18
17857,0,1107,2017-01-31,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
17858,64,768,2017-12-23,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2010-11-07
17859,45,3052,2017-02-23,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
17860,11,2615,2017-07-26,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,2003-08-07
17861,75,1535,2017-09-17,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-12
17862,61,3458,2017-05-11,1,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-09
17863,96,1428,2017-01-16,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
17864,33,2094,2017-08-18,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
17865,7,1631,2017-05-12,1,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
17866,98,3498,2017-02-10,1,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
17867,96,2659,2017-03-25,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2002-10-12
17868,83,1056,2017-06-18,1,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
17869,39,3460,2017-02-21,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
17870,86,2992,2017-06-03,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2003-01-07
17871,17,1226,2017-07-31,1,Solex,Standard,high,medium,1024.66,614.8,2016-02-06
17872,88,2066,2017-08-18,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-10-04
17873,0,2347,2017-08-10,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
17874,30,2124,2017-07-21,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12
17875,63,3450,2017-06-08,1,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
17876,88,1225,2017-04-23,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2002-10-12
17877,92,2868,2017-05-09,0,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23
17878,87,2548,2017-08-26,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
17879,0,86,2017-01-28,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2003-03-20
17880,74,2314,2017-02-18,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2003-02-18
17881,69,601,2017-05-30,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20
17882,53,2961,2017-10-25,0,OHM Cycles,Standard,medium,medium,795.34,101.58,2010-08-22
17883,4,2429,2017-05-22,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-08-31
17884,38,1049,2017-06-15,1,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
17885,52,3432,2017-02-13,1,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-02-11
17886,98,3288,2017-03-05,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
17887,29,3342,2017-08-01,0,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
17888,5,1150,2017-08-04,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,1998-12-18
17889,61,3423,2017-05-18,0,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
17890,67,3327,2017-01-27,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
17891,27,35,2017-09-29,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,1995-12-21
17892,59,2238,2017-03-08,0,Solex,Standard,medium,large,1061.56,733.58,2015-05-23
17893,67,786,2017-12-09,0,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
17894,0,2498,2017-11-17,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
17895,2,2524,2017-02-19,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
17896,10,417,2017-08-30,0,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05
17897,71,1540,2017-03-16,1,Solex,Standard,high,large,1842.92,1105.75,2016-12-08
17898,98,1767,2017-09-02,1,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-08
17899,53,1456,2017-03-09,1,OHM Cycles,Standard,medium,medium,795.34,101.58,2009-04-14
17900,18,3220,2017-02-18,0,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
17901,67,3346,2017-05-25,1,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
17902,19,2478,2017-04-27,0,OHM Cycles,Road,high,large,12.01,7.21,1993-07-17
17903,96,2871,2017-12-10,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-18
17904,82,1949,2017-08-01,0,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
17905,0,1213,2017-05-15,0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
17906,43,472,2017-03-03,1,Solex,Standard,medium,medium,1151.96,649.49,2011-05-11
17908,0,265,2017-07-22,0,Giant Bicycles,Standard,medium,large,569.56,528.43,1991-05-08
17909,15,2464,2017-02-23,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
17910,81,438,2017-10-25,1,Solex,Standard,medium,medium,1151.96,649.49,2012-06-06
17911,50,2290,2017-07-27,1,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-12
17912,64,720,2017-05-15,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2000-05-24
17913,90,118,2017-10-22,1,Solex,Standard,low,medium,945.04,507.58,1995-12-21
17914,91,1879,2017-03-23,1,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
17915,68,1459,2017-05-01,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
17916,14,368,2017-03-10,0,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
17917,86,1515,2017-12-22,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-12
17918,86,324,2017-03-28,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
17920,72,394,2017-06-14,0,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-07-22
17921,29,790,2017-12-16,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
17922,69,647,2017-03-11,0,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-13
17923,6,3141,2017-01-09,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
17924,9,1047,2017-04-30,0,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
17925,26,3031,2017-02-06,1,WeareA2B,Standard,medium,medium,1992.93,762.63,1999-06-25
17926,0,196,2017-08-06,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
17927,78,1300,2017-05-08,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,2013-09-18
17928,94,2309,2017-07-19,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
17929,33,859,2017-02-15,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-21
17930,54,1657,2017-02-24,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
17931,53,1452,2017-06-13,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
17932,72,2800,2017-06-04,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
17933,43,2733,2017-07-24,0,Solex,Standard,medium,medium,1151.96,649.49,1997-02-11
17934,56,142,2017-01-08,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06
17935,99,16,2017-07-31,0,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-08
17936,3,729,2017-07-20,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-01-23
17937,64,2177,2017-07-18,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
17938,23,1770,2017-08-02,1,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-12
17939,3,1964,2017-06-27,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
17940,53,2541,2017-12-10,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2005-12-09
17941,46,1820,2017-08-16,0,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
17942,43,1155,2017-05-03,1,Solex,Standard,medium,medium,1151.96,649.49,2006-10-03
17943,85,1394,2017-02-11,0,WeareA2B,Standard,medium,medium,752.64,205.36,2000-11-05
17944,1,2186,2017-05-31,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
17945,83,1789,2017-04-05,1,Solex,Touring,medium,large,2083.94,675.03,2010-05-07
17946,2,3027,2017-05-08,1,Solex,Standard,medium,medium,71.49,53.62,2003-02-09
17947,33,289,2017-02-21,0,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21
17948,45,2832,2017-01-09,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
17949,55,1062,2017-10-21,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
17950,84,186,2017-08-06,0,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
17951,76,1274,2017-01-15,1,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
17952,3,995,2017-11-18,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,1997-05-12
17953,97,1706,2017-11-21,1,OHM Cycles,Road,medium,medium,742.54,667.4,2004-08-19
17954,47,338,2017-07-07,1,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
17955,85,3295,2017-11-30,0,WeareA2B,Standard,medium,medium,1228.07,400.91,1991-07-12
17956,80,840,2017-09-30,1,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-08-27
17957,93,748,2017-09-16,1,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
17958,71,576,2017-03-27,1,Solex,Standard,high,large,1842.92,1105.75,2006-05-24
17959,93,987,2017-12-08,1,WeareA2B,Standard,medium,medium,1065.03,230.09,2003-09-12
17960,74,2053,2017-09-01,0,WeareA2B,Standard,medium,medium,1228.07,400.91,2015-08-12
17961,45,1217,2017-11-07,1,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
17962,6,3061,2017-07-09,1,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-11
17963,81,15,2017-11-25,1,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
17964,77,746,2017-03-13,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-07-27
17965,4,560,2017-09-09,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
17966,17,2789,2017-12-06,0,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
17967,87,1916,2017-11-07,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-26
17968,19,1024,2017-11-12,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-04-18
17969,7,2691,2017-06-15,1,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
17970,0,2973,2017-09-28,1,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
17971,2,2479,2017-03-24,1,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
17972,76,752,2017-09-27,0,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
17973,47,846,2017-10-09,1,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
17974,69,3248,2017-05-14,0,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
17975,0,1982,2017-06-14,0,OHM Cycles,Standard,medium,medium,235.63,125.07,1993-04-22
17976,92,79,2017-02-23,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07
17977,1,3212,2017-02-04,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-27
17978,34,1708,2017-03-26,1,WeareA2B,Standard,medium,medium,1231.15,161.6,1993-07-22
17979,69,3154,2017-12-16,1,Giant Bicycles,Road,medium,medium,792.9,594.68,2011-01-12
17980,62,2895,2017-02-14,0,Solex,Standard,medium,medium,478.16,298.72,1992-10-04
17981,69,3446,2017-12-26,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
17982,40,1617,2017-04-15,1,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
17983,10,1793,2017-01-03,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2003-08-07
17984,0,342,2017-09-28,0,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
17985,2,1404,2017-02-24,1,Solex,Standard,medium,medium,71.49,53.62,1991-11-09
17986,2,518,2017-02-04,0,Solex,Standard,medium,medium,71.49,53.62,2004-09-30
17987,39,589,2017-12-20,0,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-02-04
17989,80,2563,2017-11-03,1,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-08-27
17990,32,588,2017-02-07,0,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
17991,74,3005,2017-06-24,0,WeareA2B,Standard,medium,medium,1228.07,400.91,1999-12-06
17992,25,807,2017-08-10,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
17993,95,793,2017-12-29,0,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-08-27
17994,55,204,2017-02-19,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
17995,58,2389,2017-07-13,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
17996,68,2777,2017-08-20,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-26
17997,9,1268,2017-02-10,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2006-11-12
17998,0,2039,2017-01-08,0,Trek Bicycles,Standard,high,medium,495.72,297.43,2016-12-08
17999,14,1470,2017-10-07,1,Solex,Standard,high,large,1842.92,1105.75,2016-12-08
18000,86,2606,2017-09-25,0,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20
18001,35,856,2017-07-01,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,1999-07-22
18002,29,2572,2017-03-07,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
18003,64,1357,2017-11-07,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26
18004,15,894,2017-02-05,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-10-20
18005,33,1872,2017-08-13,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
18006,84,3352,2017-08-28,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
18007,1,1043,2017-06-28,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-18
18008,81,877,2017-09-13,0,Norco Bicycles,Standard,medium,small,586.45,521.94,1993-04-22
18009,54,765,2017-08-20,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
18010,80,864,2017-11-14,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2010-11-07
18012,23,787,2017-05-30,1,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-09
18013,48,3289,2017-07-23,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2016-11-16
18014,15,3480,2017-09-08,0,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
18015,0,1765,2017-08-31,0,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
18016,30,2932,2017-06-01,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12
18017,42,3064,2017-04-03,1,OHM Cycles,Road,medium,small,1810.0,1610.9,2006-10-03
18018,0,2149,2017-07-18,0,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
18019,77,1641,2017-02-10,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
18020,5,366,2017-06-26,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
18021,41,1424,2017-01-05,1,Norco Bicycles,Standard,low,medium,958.74,748.9,1994-09-11
18023,14,377,2017-01-13,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07
18024,0,1115,2017-09-21,1,OHM Cycles,Standard,medium,medium,183.86,137.9,2015-06-19
18025,86,1016,2017-07-01,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2000-11-05
18026,23,297,2017-06-16,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
18027,35,472,2017-01-26,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,2008-03-21
18028,0,1320,2017-09-27,0,Solex,Road,medium,medium,416.98,312.74,2008-03-21
18029,45,292,2017-01-08,0,Solex,Standard,medium,medium,441.49,84.99,2003-02-18
18030,3,20,2017-06-11,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2002-09-02
18031,18,2622,2017-10-31,0,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
